98036,19 55 18.77,+06 24 28.6,3.71,72.95,46.35,-481.32,G8IVvar,0.855
114421,23 10 21.43,-45 14 47.9,3.88,17.63,132.42,-26.27,K0III SB,0.998
61174,12 32 04.48,-16 11 45.1,4.3,54.92,-424.37,-58.41,F2V,0.388
85755,17 31 24.95,-23 57 45.3,4.78,7.65,4.91,-25.9,A0V,0.016
40702,08 18 31.27,-76 55 11.9,4.05,51.4,109.84,106.92,F5III,0.413
87808,17 56 15.18,+37 15 01.9,3.86,4.87,2.74,7.24,K1IIvar,1.35
46853,09 32 52.33,+51 40 43.0,3.17,74.15,-947.06,-535.6,F6IV,0.475
24327,05 13 13.89,-12 56 28.6,4.36,5.83,-12.22,-1.32,B7V,-0.094
61199,12 32 28.11,-72 07 58.7,3.84,10.07,-50.59,-5.16,B5V,-0.157
44816,09 07 59.78,-43 25 57.4,2.23,5.69,-23.21,14.28,K4Ib-II,1.665
112405,22 46 03.72,-81 22 53.8,4.13,23.23,-55.35,0.88,A9IV/V,0.208
87833,17 56 36.38,+51 29 20.2,2.24,22.1,-8.52,-23.05,K5III,1.521
81693,16 41 17.48,+31 36 06.8,2.81,92.63,-462.58,345.05,F9IV,0.65
48926,09 58 52.34,-35 53 27.4,5.23,30.67,-89.59,-16.27,A8IV,0.3
85792,17 31 50.52,-49 52 33.5,2.84,13.46,-31.27,-67.15,B2Vne,-0.136
106278,21 31 33.52,-05 34 16.2,2.9,5.33,22.79,-6.7,G0Ib,0.828
3881,00 49 48.83,+41 04 44.2,4.53,4.8,22.68,-18.05,B5V SB,-0.136
42799,08 43 13.49,+03 23 55.2,4.3,6.99,-19.14,-1.29,B3V...,-0.192
69427,14 12 53.74,-10 16 26.6,4.18,14.59,8.04,140.79,K3III,1.323
94005,19 08 20.93,-40 29 47.9,4.57,18.67,48.05,-26.84,K1III,1.07
42806,08 43 17.21,+21 28 06.9,4.66,20.58,-106.94,-39.25,A1IV,0.01
14135,03 02 16.78,+04 05 23.7,2.54,14.82,-11.81,-78.76,M2III,1.63
112440,22 46 31.84,+23 33 56.4,3.97,8.26,56.99,-10.46,G8II-III,1.07
77622,15 50 48.89,+04 28 39.3,3.71,46.39,127.98,61.87,A2m,0.147
110395,22 21 39.30,-01 23 14.5,3.86,20.67,129.24,8.9,A0V,-0.057
59196,12 08 21.54,-50 43 20.7,2.58,8.25,-47.53,-6.42,B2IVne,-0.128
12093,02 35 52.49,+05 35 35.9,4.87,8.77,-28.89,-22.76,G8III,0.88
98110,19 56 18.40,+35 05 00.6,3.89,23.4,-34.0,-27.6,K0IIIvar,1.019
59199,12 08 24.75,-24 43 43.6,4.02,67.71,100.18,-39.33,F0IV/V,0.334
112447,22 46 41.44,+12 10 26.7,4.2,61.54,233.06,-492.04,F7V,0.502
85822,17 32 12.90,+86 35 10.8,4.35,17.85,10.54,53.97,A1Vn,0.021
14146,03 02 23.59,-23 37 27.6,4.08,37.85,-145.96,-55.76,A4V,0.163
77634,15 50 57.54,-33 37 37.6,3.97,15.86,-5.92,-24.91,B9.5III-IV,-0.045
91971,18 44 46.34,+37 36 18.2,4.34,21.23,29.26,26.57,Am,0.192
85829,17 32 15.88,+55 10 22.1,4.86,32.64,143.71,62.46,Am,0.279
18246,03 54 07.92,+31 53 01.2,2.84,3.32,4.41,-9.15,B1Ib,0.271
89931,18 20 59.62,-29 49 40.9,2.72,10.67,29.96,-26.38,K3III,1.38
42828,08 43 35.55,-33 11 11.1,3.68,3.86,-14.28,10.6,B1.5III,-0.18
10064,02 09 32.52,+34 59 14.6,3.0,26.24,148.78,-39.13,A5III,0.14
89937,18 21 02.34,+72 44 01.3,3.55,124.11,531.08,-351.59,F7Vvar,0.489
73555,15 01 56.79,+40 23 26.3,3.49,14.91,-40.2,-29.22,G8III,0.956
26451,05 37 38.68,+21 08 33.3,2.97,7.82,2.39,-18.04,B4IIIp,-0.148
32607,06 48 11.54,-61 56 31.1,3.24,32.96,-68.39,242.03,A7IV,0.225
61281,12 33 29.04,+69 47 17.6,3.85,6.55,-58.14,11.42,B6IIIp,-0.116
65378,13 23 55.42,+54 55 31.5,2.23,41.73,121.23,-22.01,A2V,0.057
16228,03 29 04.13,+59 56 25.2,4.21,0.76,-0.82,-1.85,B9Ia,0.419
46952,09 34 13.38,+36 23 51.4,4.54,18.52,6.82,-22.89,G8III,0.914
89962,18 21 18.92,-02 53 49.6,3.23,52.81,-547.57,-700.72,K0III-IV,0.941
71536,14 37 53.25,-49 25 32.7,4.05,10.51,-27.78,-29.05,B5V,-0.152
24436,05 14 32.27,-08 12 05.9,0.18,4.22,1.87,-0.56,B8Ia,-0.03
87933,17 57 45.83,+29 14 52.5,3.7,24.12,82.33,-18.73,K0III,0.935
51069,10 26 05.51,-16 50 09.9,3.83,13.14,-128.51,-80.06,K4III,1.456
67459,13 49 28.70,+15 47 52.1,4.05,13.29,-93.64,40.76,K5IIIvar,1.52
61317,12 33 45.09,+41 21 24.4,4.24,119.46,-705.06,292.93,G0V,0.588
34693,07 11 08.39,+30 14 43.0,4.41,10.81,-31.0,-48.4,K2III,1.261
67464,13 49 30.30,-41 41 15.6,3.41,6.87,-26.01,-20.38,B2IV,-0.225
102281,20 43 27.55,+15 04 28.9,4.43,16.03,-19.61,-41.74,A7IIIp d Del,0.302
92041,18 45 39.35,-26 59 26.8,3.17,14.14,51.15,0.45,B8.5III,-0.107
40843,08 20 03.87,+27 13 07.0,5.13,55.17,-18.38,-376.26,F6V,0.487
67472,13 49 37.01,-42 28 25.3,3.47,6.19,-23.85,-19.22,B2IV-Ve,-0.17
42911,08 44 41.11,+18 09 17.5,3.94,23.97,-17.1,-228.46,K0III,1.083
14240,03 03 36.90,-59 44 15.4,5.12,23.67,-72.81,-63.89,F0IV,0.349
42913,08 44 42.20,-54 42 30.8,1.93,40.9,28.78,-104.14,A1V,0.043
94114,19 09 28.28,-37 54 15.3,4.11,25.15,85.73,-96.65,A0/A1V,0.042
8102,01 44 05.13,-15 56 22.4,3.49,274.17,-1721.82,854.07,G8V,0.727
85927,17 33 36.53,-37 06 13.5,1.62,4.64,-8.9,-29.95,B1.5IV+...,-0.231
81833,16 42 53.74,+38 55 20.9,3.48,29.11,35.58,-84.98,G8III-IV,0.916
75695,15 27 49.85,+29 06 19.8,3.66,28.6,-181.39,86.84,F0p,0.319
61359,12 34 23.23,-23 23 47.8,2.65,23.34,0.86,-56.0,G5II,0.893
22449,04 49 50.14,+06 57 40.5,3.19,124.6,463.44,11.62,F6V,0.484
59316,12 10 07.53,-22 37 11.3,3.02,10.75,-71.52,10.55,K2III,1.326
83895,17 08 47.23,+65 42 52.7,3.17,9.6,-20.76,19.15,B6III,-0.12
81852,16 43 05.42,-77 30 59.7,4.23,20.69,-282.83,-355.03,K0III,1.06
77760,15 52 40.19,+42 27 00.0,4.6,63.08,438.97,629.52,F9V,0.563
65474,13 25 11.60,-11 09 40.5,0.98,12.44,-42.5,-31.73,B1V,-0.235
57283,11 44 45.76,-18 21 02.2,4.71,9.31,27.15,-24.56,G8III,0.958
28614,06 02 22.99,+09 38 50.5,4.12,21.49,14.19,-37.44,Am...,0.17
110538,22 23 33.64,+52 13 46.2,4.42,19.21,-13.56,-186.37,G9III,1.015
79822,16 17 30.50,+75 45 16.9,4.95,33.52,-89.94,257.8,F5V,0.393
94160,19 10 01.75,-39 20 26.5,4.1,6.42,5.89,-36.78,K0II/IIICN.,1.163
34769,07 11 51.86,-00 29 34.0,4.15,8.7,-0.22,6.68,A2V,-0.005
51172,10 27 09.16,-31 04 04.1,4.28,8.9,-80.42,9.63,K4III,1.429
2021,00 25 39.20,-77 15 18.1,2.82,133.78,2220.12,324.37,G2IV,0.618
20455,04 22 56.03,+17 32 33.3,3.77,21.29,107.75,-28.84,G8III,0.983
22509,04 50 36.72,+08 54 00.9,4.35,16.84,-0.87,-31.57,A1Vn,0.01
53229,10 53 18.64,+34 12 56.0,3.79,33.4,92.47,-286.06,K0III-IV,1.04
112623,22 48 33.20,-51 19 00.1,3.49,25.16,108.47,-65.93,A3V,0.083
73714,15 04 04.26,-25 16 54.7,3.25,11.17,-71.85,-44.69,M3/M4III,1.674
55282,11 19 20.52,-14 46 44.6,3.56,16.75,-124.47,206.61,K0III,1.112
36850,07 34 36.00,+31 53 19.1,1.58,63.27,-206.33,-148.18,A2Vm,0.034
90098,18 23 13.62,-61 29 38.1,4.35,7.76,0.53,1.7,M1III SB,1.462
32759,06 49 50.47,-32 30 30.6,3.5,4.13,-9.18,4.04,B1.5IVne,-0.116
14328,03 04 47.79,+53 30 23.2,2.91,12.72,0.5,-4.19,G8III+...,0.716
100345,20 21 00.65,-14 46 53.0,3.05,9.48,48.42,14.0,A5:n,0.79
102395,20 44 57.56,-66 12 11.7,3.42,23.71,-42.4,10.57,A5IV,0.163
